family,rich,AM,EM,NM,OM,ER,UNK,AM.perc,EM.perc,NM.perc,OM.perc,ER.perc,UNK.perc,type.50,type.60,type.80,type.100
Acanthaceae,3947,2397,0,1401,0,0,149,0.607296681023562,0,0.354953128958703,0,0,0.037750190017735,AM,AM,MIX,MIX
Achariaceae,101,100,0,0,0,0,1,0.99009900990099,0,0,0,0,0.0099009900990099,AM,AM,AM,MIX
Achatocarpaceae,11,7,4,0,0,0,0,0.636363636363636,0.363636363636364,0,0,0,0,AM,AM,MIX,MIX
Acoraceae,2,2,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Actinidiaceae,176,176,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Adoxaceae,194,191,0,0,0,0,3,0.984536082474227,0,0,0,0,0.0154639175257732,AM,AM,AM,MIX
Aextoxicaceae,1,1,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Aizoaceae,2270,755,0,1235,0,0,280,0.332599118942731,0,0.544052863436123,0,0,0.123348017621145,NM,MIX,MIX,MIX
Akaniaceae,2,2,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Alismataceae,120,51,0,69,0,0,0,0.425,0,0.575,0,0,0,NM,MIX,MIX,MIX
Alseuosmiaceae,6,6,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Alstroemeriaceae,259,259,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Altingiaceae,19,16,0,0,0,0,3,0.842105263157895,0,0,0,0,0.157894736842105,AM,AM,AM,MIX
Amaranthaceae,2052,800,0,1225,0,0,27,0.389863547758285,0,0.596978557504873,0,0,0.0131578947368421,NM,MIX,MIX,MIX
Amaryllidaceae,2258,2244,0,8,0,0,6,0.993799822852081,0,0.00354295837023915,0,0,0.00265721877767936,AM,AM,AM,MIX
Amborellaceae,1,1,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Anacampserotaceae,58,0,0,0,0,0,58,0,0,0,0,0,1,UNK,UNK,UNK,UNK
