family,rich,AM,EM,NM,OM,ER,UNK,AM.perc,EM.perc,NM.perc,OM.perc,ER.perc,UNK.perc,type.50,type.60,type.80,type.100
Acanthaceae,3947,2869,0,929,0,0,149,0.726881175576387,0,0.235368634405878,0,0,0.037750190017735,AM,AM,MIX,MIX
Achariaceae,101,100,0,0,0,0,1,0.99009900990099,0,0,0,0,0.0099009900990099,AM,AM,AM,MIX
Achatocarpaceae,11,1,10,0,0,0,0,0.0909090909090909,0.909090909090909,0,0,0,0,EM,EM,EM,MIX
Acoraceae,2,0,0,2,0,0,0,0,0,1,0,0,0,NM,NM,NM,NM
Actinidiaceae,176,176,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Adoxaceae,194,189,0,2,0,0,3,0.974226804123711,0,0.0103092783505155,0,0,0.0154639175257732,AM,AM,AM,MIX
Aextoxicaceae,1,1,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Aizoaceae,2270,1039,0,951,0,0,280,0.457709251101322,0,0.418942731277533,0,0,0.123348017621145,MIX,MIX,MIX,MIX
Akaniaceae,2,2,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Alismataceae,120,66,0,54,0,0,0,0.55,0,0.45,0,0,0,AM,MIX,MIX,MIX
Alseuosmiaceae,6,6,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Alstroemeriaceae,259,259,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Altingiaceae,19,16,0,0,0,0,3,0.842105263157895,0,0,0,0,0.157894736842105,AM,AM,AM,MIX
Amaranthaceae,2052,678,0,1347,0,0,27,0.330409356725146,0,0.656432748538012,0,0,0.0131578947368421,NM,NM,MIX,MIX
Amaryllidaceae,2258,2236,0,16,0,0,6,0.990256864481842,0,0.0070859167404783,0,0,0.00265721877767936,AM,AM,AM,MIX
Amborellaceae,1,1,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Anacampserotaceae,58,0,0,0,0,0,58,0,0,0,0,0,1,UNK,UNK,UNK,UNK
Anacardiaceae,701,668,0,0,0,0,33,0.952924393723253,0,0,0,0,0.0470756062767475,AM,AM,AM,MIX
Anarthriaceae,11,5,0,6,0,0,0,0.454545454545455,0,0.545454545454545,0,0,0,NM,MIX,MIX,MIX
Ancistrocladaceae,21,21,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Anisophylleaceae,78,76,0,0,0,0,2,0.974358974358974,0,0,0,0,0.0256410256410256,AM,AM,AM,MIX
Annonaceae,2106,1910,0,0,0,0,196,0.90693257359924,0,0,0,0,0.0930674264007597,AM,AM,AM,MIX
Aphanopetalaceae,2,0,0,0,0,0,2,0,0,0,0,0,1,UNK,UNK,UNK,UNK
Aphloiaceae,2,2,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Apiaceae,3257,3088,2,37,0,0,130,0.948111759287688,0.000614062020264047,0.0113601473748849,0,0,0.039914031317163,AM,AM,AM,MIX
Apocynaceae,5556,5051,0,177,0,0,328,0.909107271418287,0,0.0318574514038877,0,0,0.0590352771778258,AM,AM,AM,MIX
Apodanthaceae,26,0,0,24,0,0,2,0,0,0.923076923076923,0,0,0.0769230769230769,NM,NM,NM,MIX
Aponogetonaceae,58,51,0,6,0,0,1,0.879310344827586,0,0.103448275862069,0,0,0.0172413793103448,AM,AM,AM,MIX
Aquifoliaceae,480,475,0,0,0,0,5,0.989583333333333,0,0,0,0,0.0104166666666667,AM,AM,AM,MIX
Araceae,3368,1476,0,1881,0,0,11,0.438242280285036,0,0.558491686460808,0,0,0.00326603325415677,NM,MIX,MIX,MIX
