family,rich,AM,EM,NM,OM,ER,UNK,AM.perc,EM.perc,NM.perc,OM.perc,ER.perc,UNK.perc,type.50,type.60,type.80,type.100
Acanthaceae,3947,2580,0,1218,0,0,149,0.65366100836078,0,0.308588801621485,0,0,0.037750190017735,AM,AM,MIX,MIX
Achariaceae,101,100,0,0,0,0,1,0.99009900990099,0,0,0,0,0.0099009900990099,AM,AM,AM,MIX
Achatocarpaceae,11,7,4,0,0,0,0,0.636363636363636,0.363636363636364,0,0,0,0,AM,AM,MIX,MIX
Acoraceae,2,0,0,2,0,0,0,0,0,1,0,0,0,NM,NM,NM,NM
Actinidiaceae,176,176,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Adoxaceae,194,190,0,1,0,0,3,0.979381443298969,0,0.00515463917525773,0,0,0.0154639175257732,AM,AM,AM,MIX
Aextoxicaceae,1,1,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Aizoaceae,2270,972,0,1018,0,0,280,0.428193832599119,0,0.448458149779736,0,0,0.123348017621145,MIX,MIX,MIX,MIX
Akaniaceae,2,2,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Alismataceae,120,79,0,41,0,0,0,0.658333333333333,0,0.341666666666667,0,0,0,AM,AM,MIX,MIX
Alseuosmiaceae,6,6,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Alstroemeriaceae,259,259,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Altingiaceae,19,16,0,0,0,0,3,0.842105263157895,0,0,0,0,0.157894736842105,AM,AM,AM,MIX
Amaranthaceae,2052,859,0,1166,0,0,27,0.418615984405458,0,0.5682261208577,0,0,0.0131578947368421,NM,MIX,MIX,MIX
Amaryllidaceae,2258,2252,0,0,0,0,6,0.997342781222321,0,0,0,0,0.00265721877767936,AM,AM,AM,MIX
Amborellaceae,1,1,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Anacampserotaceae,58,0,0,0,0,0,58,0,0,0,0,0,1,UNK,UNK,UNK,UNK
Anacardiaceae,701,668,0,0,0,0,33,0.952924393723253,0,0,0,0,0.0470756062767475,AM,AM,AM,MIX
Anarthriaceae,11,9,0,2,0,0,0,0.818181818181818,0,0.181818181818182,0,0,0,AM,AM,AM,MIX
Ancistrocladaceae,21,21,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Anisophylleaceae,78,76,0,0,0,0,2,0.974358974358974,0,0,0,0,0.0256410256410256,AM,AM,AM,MIX
Annonaceae,2106,1910,0,0,0,0,196,0.90693257359924,0,0,0,0,0.0930674264007597,AM,AM,AM,MIX
Aphanopetalaceae,2,0,0,0,0,0,2,0,0,0,0,0,1,UNK,UNK,UNK,UNK
Aphloiaceae,2,2,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Apiaceae,3257,3088,0,39,0,0,130,0.948111759287688,0,0.0119742093951489,0,0,0.039914031317163,AM,AM,AM,MIX
Apocynaceae,5556,5014,0,214,0,0,328,0.902447804175666,0,0.0385169186465083,0,0,0.0590352771778258,AM,AM,AM,MIX
Apodanthaceae,26,0,0,24,0,0,2,0,0,0.923076923076923,0,0,0.0769230769230769,NM,NM,NM,MIX
Aponogetonaceae,58,24,0,33,0,0,1,0.413793103448276,0,0.568965517241379,0,0,0.0172413793103448,NM,MIX,MIX,MIX
Aquifoliaceae,480,475,0,0,0,0,5,0.989583333333333,0,0,0,0,0.0104166666666667,AM,AM,AM,MIX
Araceae,3368,1436,0,1921,0,0,11,0.426365795724466,0,0.570368171021378,0,0,0.00326603325415677,NM,MIX,MIX,MIX
Araliaceae,1533,1517,0,10,0,0,6,0.989562948467058,0,0.00652315720808871,0,0,0.00391389432485323,AM,AM,AM,MIX
Araucariaceae,39,38,0,0,0,0,1,0.974358974358974,0,0,0,0,0.0256410256410256,AM,AM,AM,MIX
Arecaceae,2522,2171,0,56,0,0,295,0.860824742268041,0,0.0222045995241872,0,0,0.116970658207772,AM,AM,AM,MIX
Argophyllaceae,22,22,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Aristolochiaceae,624,549,0,62,0,0,13,0.879807692307692,0,0.0993589743589744,0,0,0.0208333333333333,AM,AM,AM,MIX
Asparagaceae,2879,2753,0,60,0,0,66,0.956234803751303,0,0.0208405696422369,0,0,0.0229246266064606,AM,AM,AM,MIX
Asteliaceae,37,32,0,0,0,0,5,0.864864864864865,0,0,0,0,0.135135135135135,AM,AM,AM,MIX
Asteropeiaceae,8,6,2,0,0,0,0,0.75,0.25,0,0,0,0,AM,AM,MIX,MIX
Atherospermataceae,20,20,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Austrobaileyaceae,1,1,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Balanopaceae,9,9,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Balanophoraceae,45,0,0,44,0,0,1,0,0,0.977777777777778,0,0,0.0222222222222222,NM,NM,NM,MIX
