family,rich,AM,EM,NM,OM,ER,UNK,AM.perc,EM.perc,NM.perc,OM.perc,ER.perc,UNK.perc,type.50,type.60,type.80,type.100
Acanthaceae,3947,2557,0,1241,0,0,149,0.64783379782113,0,0.314416012161135,0,0,0.037750190017735,AM,AM,MIX,MIX
Achariaceae,101,100,0,0,0,0,1,0.99009900990099,0,0,0,0,0.0099009900990099,AM,AM,AM,MIX
Achatocarpaceae,11,9,2,0,0,0,0,0.818181818181818,0.181818181818182,0,0,0,0,AM,AM,AM,MIX
Acoraceae,2,2,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Actinidiaceae,176,176,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Adoxaceae,194,191,0,0,0,0,3,0.984536082474227,0,0,0,0,0.0154639175257732,AM,AM,AM,MIX
Aextoxicaceae,1,1,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Aizoaceae,2270,880,0,1110,0,0,280,0.387665198237885,0,0.488986784140969,0,0,0.123348017621145,MIX,MIX,MIX,MIX
Akaniaceae,2,2,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Alismataceae,120,53,0,67,0,0,0,0.441666666666667,0,0.558333333333333,0,0,0,NM,MIX,MIX,MIX
Alseuosmiaceae,6,6,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Alstroemeriaceae,259,259,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Altingiaceae,19,16,0,0,0,0,3,0.842105263157895,0,0,0,0,0.157894736842105,AM,AM,AM,MIX
Amaranthaceae,2052,950,0,1075,0,0,27,0.462962962962963,0,0.523879142300195,0,0,0.0131578947368421,NM,MIX,MIX,MIX
Amaryllidaceae,2258,2232,0,20,0,0,6,0.988485385296723,0,0.00885739592559787,0,0,0.00265721877767936,AM,AM,AM,MIX
Amborellaceae,1,1,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Anacampserotaceae,58,0,0,0,0,0,58,0,0,0,0,0,1,UNK,UNK,UNK,UNK
Anacardiaceae,701,668,0,0,0,0,33,0.952924393723253,0,0,0,0,0.0470756062767475,AM,AM,AM,MIX
Anarthriaceae,11,6,0,5,0,0,0,0.545454545454545,0,0.454545454545455,0,0,0,AM,MIX,MIX,MIX
Ancistrocladaceae,21,21,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Anisophylleaceae,78,76,0,0,0,0,2,0.974358974358974,0,0,0,0,0.0256410256410256,AM,AM,AM,MIX
Annonaceae,2106,1910,0,0,0,0,196,0.90693257359924,0,0,0,0,0.0930674264007597,AM,AM,AM,MIX
Aphanopetalaceae,2,0,0,0,0,0,2,0,0,0,0,0,1,UNK,UNK,UNK,UNK
Aphloiaceae,2,2,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Apiaceae,3257,3103,1,23,0,0,130,0.952717224439668,0.000307031010132023,0.00706171323303654,0,0,0.039914031317163,AM,AM,AM,MIX
Apocynaceae,5556,5036,0,192,0,0,328,0.906407487401008,0,0.0345572354211663,0,0,0.0590352771778258,AM,AM,AM,MIX
Apodanthaceae,26,0,0,24,0,0,2,0,0,0.923076923076923,0,0,0.0769230769230769,NM,NM,NM,MIX
Aponogetonaceae,58,1,0,56,0,0,1,0.0172413793103448,0,0.96551724137931,0,0,0.0172413793103448,NM,NM,NM,MIX
Aquifoliaceae,480,475,0,0,0,0,5,0.989583333333333,0,0,0,0,0.0104166666666667,AM,AM,AM,MIX
Araceae,3368,2538,0,819,0,0,11,0.753562945368171,0,0.243171021377672,0,0,0.00326603325415677,AM,AM,MIX,MIX
Araliaceae,1533,1527,0,0,0,0,6,0.996086105675147,0,0,0,0,0.00391389432485323,AM,AM,AM,MIX
Araucariaceae,39,38,0,0,0,0,1,0.974358974358974,0,0,0,0,0.0256410256410256,AM,AM,AM,MIX
Arecaceae,2522,2163,0,64,0,0,295,0.857652656621729,0,0.0253766851704996,0,0,0.116970658207772,AM,AM,AM,MIX
Argophyllaceae,22,22,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Aristolochiaceae,624,600,0,11,0,0,13,0.961538461538462,0,0.0176282051282051,0,0,0.0208333333333333,AM,AM,AM,MIX
Asparagaceae,2879,2702,0,111,0,0,66,0.938520319555401,0,0.0385550538381382,0,0,0.0229246266064606,AM,AM,AM,MIX
Asteliaceae,37,32,0,0,0,0,5,0.864864864864865,0,0,0,0,0.135135135135135,AM,AM,AM,MIX
Asteropeiaceae,8,4,4,0,0,0,0,0.5,0.5,0,0,0,0,MIX,MIX,MIX,MIX
Atherospermataceae,20,20,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Austrobaileyaceae,1,1,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Balanopaceae,9,9,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Balanophoraceae,45,0,0,44,0,0,1,0,0,0.977777777777778,0,0,0.0222222222222222,NM,NM,NM,MIX
Balsaminaceae,488,487,0,0,0,0,1,0.997950819672131,0,0,0,0,0.00204918032786885,AM,AM,AM,MIX
Barbeuiaceae,1,0,0,0,0,0,1,0,0,0,0,0,1,UNK,UNK,UNK,UNK
Barbeyaceae,1,1,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Basellaceae,19,14,0,0,0,0,5,0.736842105263158,0,0,0,0,0.263157894736842,AM,AM,MIX,MIX
Bataceae,2,2,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Begoniaceae,1601,1601,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Berberidaceae,755,739,0,0,0,0,16,0.978807947019868,0,0,0,0,0.0211920529801325,AM,AM,AM,MIX
Berberidopsidaceae,2,0,0,0,0,0,2,0,0,0,0,0,1,UNK,UNK,UNK,UNK
Betulaceae,234,0,234,0,0,0,0,0,1,0,0,0,0,EM,EM,EM,EM
Biebersteiniaceae,5,5,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Bignoniaceae,852,843,0,3,0,0,6,0.98943661971831,0,0.00352112676056338,0,0,0.00704225352112676,AM,AM,AM,MIX
Bixaceae,23,23,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Blandfordiaceae,4,4,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Bonnetiaceae,36,36,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Boraginaceae,2686,1863,0,736,4,0,83,0.693596425912137,0,0.274013402829486,0.00148920327624721,0,0.0309009679821296,AM,AM,MIX,MIX
Boryaceae,12,12,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Brassicaceae,4060,0,0,3991,0,0,69,0,0,0.983004926108374,0,0,0.0169950738916256,NM,NM,NM,MIX
Bromeliaceae,3320,1132,0,2186,0,0,2,0.340963855421687,0,0.658433734939759,0,0,0.000602409638554217,NM,NM,MIX,MIX
Brunelliaceae,60,60,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Bruniaceae,92,83,0,0,0,0,9,0.902173913043478,0,0,0,0,0.0978260869565217,AM,AM,AM,MIX
Burmanniaceae,163,160,0,0,0,0,3,0.98159509202454,0,0,0,0,0.0184049079754601,AM,AM,AM,MIX
Burseraceae,649,644,0,1,0,0,4,0.992295839753467,0,0.00154083204930663,0,0,0.0061633281972265,AM,AM,AM,MIX
Butomaceae,2,0,0,2,0,0,0,0,0,1,0,0,0,NM,NM,NM,NM
Buxaceae,122,122,0,0,0,0,0,1,0,0,0,0,0,AM,AM,AM,AM
Byblidaceae,7,0,0,7,0,0,0,0,0,1,0,0,0,NM,NM,NM,NM
